T, Cp, H, S
15050, 20.7864421275, 346515.439745, 410.2179577931972
15100, 20.7864400403, 347554.761799, 410.3218883509248
15150, 20.7864379755, 348594.083749, 410.42545092071924
15200, 20.7864359325, 349633.405597, 410.5286480878874
15250, 20.7864339111, 350672.727343, 410.63148241069183
15300, 20.7864319111, 351712.048988, 410.7339564207236
15350, 20.7864299321, 352751.370534, 410.83607262327183
15400, 20.7864279738, 353790.691982, 410.93783349768484
15450, 20.786426036, 354830.013332, 411.0392414977253
15500, 20.7864241182, 355869.334586, 411.14029905192245
15550, 20.7864222204, 356908.655744, 411.24100856391175
15600, 20.7864203422, 357947.976808, 411.34137241277716
15650, 20.7864184833, 358987.297779, 411.4413929533791
15700, 20.7864166434, 360026.618657, 411.54107251668535
15750, 20.7864148224, 361065.939444, 411.64041341008806
15800, 20.7864130199, 362105.260139, 411.7394179177231
15850, 20.7864112357, 363144.580746, 411.83808830077805
15900, 20.7864094696, 364183.901263, 411.9364267977988
15950, 20.7864077213, 365223.221693, 412.03443562498995
16000, 20.7864059905, 366262.542036, 412.1321169765092
16050, 20.7864042771, 367301.862292, 412.22947302475956
16100, 20.7864025808, 368341.182464, 412.3265059206729
16150, 20.7864009014, 369380.502551, 412.4232177939936
16200, 20.7863992386, 370419.822554, 412.51961075355246
16250, 20.7863975923, 371459.142475, 412.61568688754124
16300, 20.7863959622, 372498.462314, 412.7114482637782
16350, 20.7863943481, 373537.782071, 412.80689692997356
16400, 20.7863927498, 374577.101749, 412.9020349139858
16450, 20.7863911671, 375616.421347, 412.99686422407984
16500, 20.7863895998, 376655.740866, 413.0913868491756
16550, 20.7863880476, 377695.060307, 413.1856047590958
16600, 20.7863865105, 378734.379671, 413.2795199048088
16650, 20.7863849882, 379773.698958, 413.3731342186683
16700, 20.7863834805, 380813.01817, 413.4664496146468
16750, 20.7863819872, 381852.337306, 413.5594679885703
16800, 20.7863805082, 382891.656369, 413.6521912183441
16850, 20.7863790432, 383930.975357, 413.74462116417726
16900, 20.7863775922, 384970.294273, 413.83675966880503
16950, 20.7863761548, 386009.613117, 413.92860855770556
17000, 20.786374731, 387048.931889, 414.0201696393136
17050, 20.7863733205, 388088.25059, 414.1114447052325
17100, 20.7863719233, 389127.569221, 414.20243553044116
17150, 20.7863705391, 390166.887783, 414.29314387349814
17200, 20.7863691678, 391206.206275, 414.3835714767443
17250, 20.7863678091, 392245.5247, 414.4737200664998
17300, 20.7863664631, 393284.843057, 414.56359135326
17350, 20.7863651295, 394324.161346, 414.65318703188717
17400, 20.7863638081, 395363.47957, 414.7425087818005
17450, 20.7863624988, 396402.797727, 414.83155826716245
17500, 20.7863612015, 397442.11582, 414.9203371370626
17550, 20.786359916, 398481.433848, 415.00884702569846
17600, 20.7863586421, 399520.751812, 415.0970895525534
17650, 20.7863573798, 400560.069712, 415.18506632257345
17700, 20.7863561289, 401599.38755, 415.2727789263384
17750, 20.7863548893, 402638.705325, 415.36022894023444
17800, 20.7863536607, 403678.023039, 415.4474179266207
17850, 20.7863524432, 404717.340691, 415.5343474339952
17900, 20.7863512365, 405756.658283, 415.62101899715753
17950, 20.7863500405, 406795.975815, 415.70743413737034
18000, 20.7863488551, 407835.293288, 415.79359436251633
18050, 20.7863476802, 408874.610701, 415.8795011672563
18100, 20.7863465157, 409913.928056, 415.9651560331799
18150, 20.7863453614, 410953.245353, 416.05056042896103
18200, 20.7863442172, 411992.562592, 416.13571581050337
18250, 20.786343083, 413031.879775, 416.2206236210904
18300, 20.7863419587, 414071.196901, 416.30528529152895
18350, 20.7863408441, 415110.513971, 416.3897022402926
18400, 20.7863397392, 416149.830985, 416.4738758736633
18450, 20.7863386439, 417189.147945, 416.5578075858691
18500, 20.7863375579, 418228.46485, 416.6414987592223
18550, 20.7863364813, 419267.781701, 416.7249507642541
18600, 20.786335414, 420307.098498, 416.8081649598475
18650, 20.7863343557, 421346.415242, 416.891142693369
18700, 20.7863333064, 422385.731934, 416.97388530079763
18750, 20.786332266, 423425.048573, 417.0563941068532
18800, 20.7863312345, 424464.36516, 417.1386704251216
18850, 20.7863302116, 425503.681697, 417.22071555817934
18900, 20.7863291974, 426542.998182, 417.3025307977154
18950, 20.7863281917, 427582.314616, 417.3841174246526
19000, 20.7863271944, 428621.631001, 417.4654767092662
19050, 20.7863262054, 429660.947336, 417.5466099113011
19100, 20.7863252246, 430700.263622, 417.6275182800885
19150, 20.786324252, 431739.579859, 417.7082030546587
19200, 20.7863232874, 432778.896047, 417.7886654638557
19250, 20.7863223308, 433818.212187, 417.86890672644637
19300, 20.7863213821, 434857.52828, 417.9489280512311
19350, 20.7863204412, 435896.844326, 418.0287306371515
19400, 20.786319508, 436936.160325, 418.10831567339784
19450, 20.7863185823, 437975.476277, 418.18768433951334
19500, 20.7863176643, 439014.792183, 418.2668378054984
19550, 20.7863167536, 440054.108043, 418.3457772319128
19600, 20.7863158504, 441093.423858, 418.4245037699774
