T, Cp, H, S
17100, 22.7420501907, 383150.13568, 338.5667904080937
17200, 22.7377213415, 385424.120783, 338.74592719986657
17300, 22.7338251069, 387697.694367, 338.92403661362357
17400, 22.7303941328, 389970.901311, 339.1011302358364
17500, 22.7274628635, 392243.789848, 339.2772194734517
17600, 22.725067622, 394516.411749, 339.45231555865195
17700, 22.7232466914, 396788.822514, 339.6264295535305
17800, 22.7220403979, 399061.081573, 339.7995723546706
17900, 22.7214911942, 401333.252494, 339.97175469764187
18000, 22.7216437447, 403605.403201, 340.1429871614172
18100, 22.7225450108, 405877.606198, 340.31328017271045
18200, 22.7242443371, 408149.938803, 340.48264401024176
18300, 22.726793539, 410422.483392, 340.65108880893075
18400, 22.7302469899, 412695.327649, 340.8186245640265
18500, 22.7346617094, 414968.564829, 340.9852611351703
18600, 22.740097452, 417242.294022, 341.15100825040105
18700, 22.7466167953, 419516.620436, 341.3158755101012
18800, 22.7542852294, 421791.655681, 341.47987239088815
18900, 22.7631712451, 424067.518064, 341.64300824945576
19000, 22.773346423, 426344.332898, 341.80529232636127
19100, 22.7848855217, 428622.232809, 341.9667337497719
19200, 22.7978665656, 430901.358064, 342.1273415391595
19300, 22.8123709327, 433181.856896, 342.2871246089582
19400, 22.8284834408, 435463.885851, 342.4460917721777
19500, 22.8462924341, 437747.61013, 342.604251743978
19600, 22.8658898671, 440033.203948, 342.76161314520954
19700, 22.8873713893, 442320.850902, 342.9181845059148
19800, 22.9108364269, 444610.744339, 343.07397426879777
19900, 22.9363882641, 446903.087743, 343.22899079266085
20000, 22.9641341223, 449198.095122, 343.3832423558104
20100, 22.9941852375, 451495.991405, 343.5367371594327
20200, 23.026656936, 453797.012851, 343.6894833309416
20300, 23.0616687075, 456101.407456, 343.8414889272977
20400, 23.0993442763, 458409.43538, 343.9927619383025
20500, 23.1398116694, 460721.369368, 344.1433102898649
20600, 23.1832032828, 463037.495183, 344.2931418472446
20700, 23.2296559439, 465358.112054, 344.4422644182703
20800, 23.2793109711, 467683.533113, 344.59068575653384
20900, 23.3323142308, 470014.085851, 344.7384135645629
21000, 23.3888161896, 472350.112577, 344.88545549696937
21100, 23.4489719637, 474691.970878, 345.0318191635755
21200, 23.5129413641, 477040.034085, 345.17751213251853
21300, 23.5808889378, 479394.691751, 345.3225419333338
21400, 23.6529840041, 481756.350117, 345.46691606001417
21500, 23.7294006866, 484125.4326, 345.61064197405
21600, 23.8103179407, 486502.380268, 345.75372710744546
21700, 23.8959195751, 488887.652329, 345.8961788657125
21800, 23.9863942692, 491281.726613, 346.0380046308447
21900, 24.0819355834, 493685.100065, 346.17921176426603
22000, 24.182741965, 496098.289227, 346.3198076097581
22100, 24.289016747, 498521.830732, 346.4597994963631
22200, 24.400968141, 500956.281791, 346.5991947412635
22300, 24.5188092233, 503402.220678, 346.7380006526364
22400, 24.6427579141, 505860.247217, 346.87622453248326
22500, 24.7730369494, 508330.983267, 347.0138736794326
22600, 24.9098738456, 510815.073197, 347.15095539151656
22700, 25.0535008564, 513313.184368, 347.28747696892043
22800, 25.2041549209, 515826.007599, 347.4234457167008
22900, 25.3620776047, 518354.257634, 347.55886894747573
23000, 25.5275150305, 520898.673606, 347.69375398408556
23100, 25.7007178017, 523460.019481, 347.82810816221655
23200, 25.8819409148, 526039.084506, 347.96193883299674
23300, 26.0714436637, 528636.683647, 348.09525336555333
23400, 26.2694895328, 531253.658005, 348.2280591495344
23500, 26.4763460811, 533890.875238, 348.3603635975954
23600, 26.6922848146, 536549.229957, 348.49217414784175
23700, 26.9175810481, 539229.644114, 348.6234982662363
23800, 27.1525137564, 541933.067378, 348.75434344895893
23900, 27.3973654129, 544660.477493, 348.8847172247256
24000, 27.6524218168, 547412.880616, 349.0146271570596
24100, 27.9179719085, 550191.311643, 349.14408084651484
24200, 28.1943075713, 552996.834513, 349.2730859328495
24300, 28.4817234215, 555830.542494, 349.4016500971474
24400, 28.7805165843, 558693.558439, 349.5297810638865
24500, 29.090986457, 561587.035032, 349.65748660294815
24600, 29.4134344576, 564512.154999, 349.78477453157154
24700, 29.74816376, 567470.131299, 349.91165271624556
24800, 30.0954790145, 570462.207282, 350.0381290745362
24900, 30.4556860535, 573489.656827, 350.1642115768506
25000, 30.8290915827, 576553.784441, 350.2899082481336
25100, 31.2160028567, 579655.925334, 350.4152271694919
25200, 31.6167273397, 582797.445453, 350.54017647974393
25300, 32.0315723503, 585979.741487, 350.66476437689965
25400, 32.4608446903, 589204.240835, 350.78899911955506
25500, 32.9048502584, 592472.401534, 350.91288902821105
25600, 33.3638936468, 595785.712149, 351.03644248650494
25700, 33.8382777227, 599145.691622, 351.1596679423575
25800, 34.3283031925, 602553.889077, 351.28257390902866
25900, 34.8342681505, 606011.88358, 351.4051689660833
26000, 35.3564676113, 609521.283861, 351.52746176025846
26100, 35.8951930251, 613083.727972, 351.64946100623547
26200, 36.450731778, 616700.882916, 351.7711754873091
26300, 37.0233666756, 620374.444205, 351.8926140559521
26400, 37.6133754104, 624106.135385, 352.013785634275
26500, 38.2210300145, 627897.70749, 352.134699214373
26600, 38.8465962961, 631750.938451, 352.25536385856066
26700, 39.4903332611, 635667.632447, 352.3757886994917
26800, 40.1524925201, 639649.619189, 352.4959829401579
26900, 40.8333176817, 643698.753157, 352.6159558537659
27000, 41.5330437308, 647816.912765, 352.73571678349134
27100, 42.2518963951, 652005.999468, 352.8552751421026
27200, 42.9900914986, 656267.936804, 352.97464041145366
27300, 43.7478343031, 660604.66937, 353.09382214184615
27400, 44.525318839, 665018.161735, 353.2128299512512
27500, 45.3227272263, 669510.39728, 353.33167352439636
27600, 46.1402289862, 674083.376974, 353.45036261170657
27700, 46.9779803446, 678739.11808, 353.5689070281061
27800, 47.8361235287, 683479.652787, 353.68731665166797
27900, 48.7147860583, 688307.026781, 353.8056014221201
28000, 49.614080032, 693223.297732, 353.92377133919786
28100, 50.5341014112, 698230.533719, 354.0418364608424
28200, 51.4749293017, 703330.811584, 354.1598069012467
28300, 52.4366252359, 708526.215202, 354.2776928287438
28400, 53.4192324568, 713818.833695, 354.3955044635347
28500, 54.4227752047, 719210.759566, 354.5132520752618
28600, 55.44725801, 724704.08676, 354.6309459804148
28700, 56.4926649924, 730300.908664, 354.7485965395802
28800, 57.5589591701, 736003.316023, 354.8662141545251
28900, 58.6460817795, 741813.394804, 354.9838092651185
29000, 59.7539516085, 747733.223979, 355.10139234608994
29100, 60.8824643458, 753764.873249, 355.2189739036234
29200, 62.0314919476, 759910.400704, 355.3365644717871
29300, 63.2008820248, 766171.850415, 355.4541746088036
29400, 64.390457253, 772551.249975, 355.5718148931544
29500, 65.6000148075, 779050.607972, 355.6894959195241
29600, 66.8293258259, 785671.911415, 355.80722829458716
29700, 68.078134901, 792417.123103, 355.9250226326334
29800, 69.346159607, 799288.178947, 356.0428895510411
29900, 70.6330900597, 806286.985247, 356.1608396655937
30000, 71.9385885166, 813415.415924, 356.27888358564735
30100, 73.2622890159, 820675.309716, 356.3970319091506
30200, 74.6037970594, 828068.467344, 356.51529521752013
30300, 75.9626893416, 835596.648635, 356.6336840703764
30400, 77.338513526, 843261.569641, 356.7522090001417
30500, 78.7307880732, 851064.899718, 356.8708805065104
30600, 80.1390021214, 859008.258605, 356.9897090507895
30700, 81.562615423, 867093.213484, 357.1087050501199
30800, 83.0010583386, 875321.276043, 357.22787887158296
30900, 84.4537318908, 883693.899539, 357.3472408261977
31000, 85.9200078809, 892212.475868, 357.4668011628155
31100, 87.3992290679, 900878.332653, 357.5865700619212
31200, 88.8907094145, 909692.730352, 357.7065576293451
31300, 90.3937344, 918656.859389, 357.8267738898946
31400, 91.907561401, 927771.83733, 357.94722878091625
31500, 93.4314201429, 937038.70609, 358.06793214579193
31600, 94.9645132224, 946458.429199, 358.18889372738306
31700, 96.5060167004, 956031.88911, 358.31012316142784
31800, 98.055080769, 965759.884587, 358.43162996990276
31900, 99.6108304896, 975643.128146, 358.5534235543605
32000, 101.172366604, 985682.24359, 358.6755131892501
32100, 102.738766421, 995877.763615, 358.7979080152325
32200, 104.309084767, 1006230.12752, 358.9206170325024
32300, 105.88235502, 1016739.67899, 359.04364909412476
32400, 107.457590202, 1027406.66404, 359.16701289940147
32500, 109.033784151, 1038231.22901, 359.2907169872742
32600, 110.609912752, 1049213.41871, 359.41476972977915
32700, 112.184935236, 1060353.1747, 359.53917932556305
