T, Cp, H, S
23550, 104.552629047, 489577.826845, 58.9918182789
23600, 104.023360708, 490617.352536, 59.1689172933
23650, 103.491607599, 491656.875061, 59.3445186869
23700, 102.957560077, 492696.39443, 59.5186237394
23750, 102.421404932, 493735.910654, 59.6912341196
23800, 101.883325356, 494775.423744, 59.8623518752
23850, 101.343500921, 495814.933712, 60.0319794213
23900, 100.802107562, 496854.440571, 60.2001195304
23950, 100.259317561, 497893.944334, 60.3667753212
24000, 99.715299535, 498933.445014, 60.5319502487
24050, 99.1702184353, 499972.942627, 60.695648093
24100, 98.6242355401, 501012.437188, 60.8578729499
24150, 98.0775084582, 502051.928711, 61.0186292198
24200, 97.5301911331, 503091.417213, 61.1779215982
24250, 96.9824338515, 504130.902711, 61.3357550654
24300, 96.4343832546, 505170.385221, 61.4921348767
24350, 95.8861823523, 506209.864762, 61.6470665528
24400, 95.3379705411, 507249.341351, 61.8005558699
24450, 94.7898836238, 508288.815005, 61.9526088506
24500, 94.2420538323, 509328.285745, 62.1032317541
24550, 93.6946098532, 510367.75359, 62.2524310676
24600, 93.1476768548, 511407.218558, 62.4002134968
24650, 92.6013765176, 512446.680669, 62.5465859571
24700, 92.0558270656, 513486.139944, 62.691555565
24750, 91.5111433007, 514525.596404, 62.8351296293
24800, 90.9674366379, 515565.050068, 62.9773156431
24850, 90.4248151432, 516604.500958, 63.1181212751
24900, 89.883383572, 517643.949095, 63.2575543614
24950, 89.3432434104, 518683.394501, 63.3956228983
25000, 88.8044929162, 519722.837197, 63.5323350335
25050, 88.2672271626, 520762.277206, 63.6676990593
25100, 87.7315380822, 521801.71455, 63.8017234048
25150, 87.1975145123, 522841.14925, 63.9344166286
25200, 86.6652422414, 523880.58133, 64.0657874117
25250, 86.134804056, 524920.010812, 64.1958445505
25300, 85.6062797887, 525959.437719, 64.3245969502
25350, 85.0797463669, 526998.862074, 64.4520536178
25400, 84.5552778614, 528038.283899, 64.5782236559
25450, 84.0329455368, 529077.703219, 64.7031162564
25500, 83.5128179011, 530117.120056, 64.8267406941
25550, 82.9949607565, 531156.534434, 64.9491063209
25600, 82.4794372496, 532195.946375, 65.0702225598
25650, 81.9663079233, 533235.355905, 65.1900988994
25700, 81.455630767, 534274.763045, 65.3087448882
25750, 80.9474612684, 535314.16782, 65.4261701295
25800, 80.4418524644, 536353.570253, 65.5423842757
25850, 79.9388549928, 537392.970368, 65.6573970235
25900, 79.4385171428, 538432.368188, 65.7712181093
25950, 78.9408849067, 539471.763738, 65.8838573037
26000, 78.4460020301, 540511.157039, 65.9953244073
26050, 77.953910063, 541550.548117, 66.1056292464
26100, 77.46464841, 542589.936995, 66.2147816681
26150, 76.9782543803, 543629.323696, 66.3227915365
26200, 76.4947632374, 544668.708243, 66.4296687284
26250, 76.0142082486, 545708.090661, 66.5354231295
26300, 75.5366207336, 546747.470972, 66.6400646305
26350, 75.0620301133, 547786.849199, 66.7436031234
26400, 74.5904639576, 548826.225367, 66.846048498
26450, 74.1219480328, 549865.599498, 66.9474106382
26500, 73.656506349, 550904.971615, 67.0476994193
26550, 73.1941612059, 551944.341742, 67.1469247041
26600, 72.7349332393, 552983.709901, 67.2450963401
26650, 72.2788414659, 554023.076115, 67.3422241567
26700, 71.8259033281, 555062.440406, 67.438317962
26750, 71.3761347382, 556101.802798, 67.5333875406
26800, 70.9295501215, 557141.163312, 67.6274426501
26850, 70.4861624593, 558180.521972, 67.7204930196
26900, 70.045983331, 559219.878799, 67.8125483462
26950, 69.6090229554, 560259.233816, 67.9036182938
27000, 69.1752902313, 561298.587044, 67.9937124897
27050, 68.744792778, 562337.938505, 68.0828405234
27100, 68.3175369744, 563377.288222, 68.1710119441
27150, 67.8935279975, 564416.636215, 68.2582362589
27200, 67.4727698608, 565455.982507, 68.3445229307
27250, 67.0552654511, 566495.327118, 68.4298813768
27300, 66.6410165655, 567534.670069, 68.5143209668
