T, Cp, H, S
19100, 29.4425366201, 397025.971503, 19.5980682809
19150, 29.4245698412, 398065.296677, 19.6206758958
19200, 29.4066042035, 399104.621665, 19.6431777107
19250, 29.3886446356, 400143.946469, 19.6655742853
19300, 29.370696103, 401183.271091, 19.6878661879
19350, 29.3527636112, 402222.59553, 19.710053995
19400, 29.3348522066, 403261.919791, 19.7321382919
19450, 29.316966979, 404301.243872, 19.7541196722
19500, 29.299113063, 405340.567777, 19.7759987382
19550, 29.2812956402, 406379.891507, 19.7977761007
19600, 29.2635199411, 407419.215063, 19.8194523791
19650, 29.245791247, 408458.538447, 19.8410282015
19700, 29.2281148917, 409497.86166, 19.8625042047
19750, 29.2104962639, 410537.184704, 19.8838810343
19800, 29.1929408087, 411576.50758, 19.9051593446
19850, 29.1754540301, 412615.830291, 19.9263397988
19900, 29.1580414925, 413655.152838, 19.947423069
19950, 29.140708823, 414694.475222, 19.9684098364
20000, 29.1234617133, 415733.797445, 19.989300791
20050, 29.1063059218, 416773.119508, 20.0100966321
20100, 29.0892472757, 417812.441414, 20.0307980682
20150, 29.0722916728, 418851.763164, 20.051405817
20200, 29.0554450838, 419891.084759, 20.0719206058
20250, 29.0387135543, 420930.406202, 20.092343171
20300, 29.0221032068, 421969.727494, 20.1126742588
20350, 29.0056202431, 423009.048637, 20.1329146251
20400, 28.9892709458, 424048.369632, 20.1530650353
20450, 28.9730616809, 425087.690482, 20.1731262648
20500, 28.9569988998, 426127.011187, 20.1930990991
20550, 28.9410891414, 427166.33175, 20.2129843336
20600, 28.9253390341, 428205.652173, 20.232782774
20650, 28.9097552979, 429244.972458, 20.2524952362
20700, 28.8943447469, 430284.292606, 20.2721225466
20750, 28.879114291, 431323.612618, 20.2916655423
20800, 28.8640709382, 432362.932498, 20.3111250709
20850, 28.8492217969, 433402.252247, 20.330501991
20900, 28.8345740776, 434441.571866, 20.3497971722
20950, 28.8201350957, 435480.891358, 20.369011495
21000, 28.8059122729, 436520.210724, 20.3881458513
21050, 28.7919131399, 437559.529967, 20.4072011445
21100, 28.7781453384, 438598.849088, 20.4261782895
21150, 28.7646166231, 439638.16809, 20.4450782129
21200, 28.7513348639, 440677.486974, 20.4639018531
21250, 28.7383080482, 441716.805742, 20.4826501608
21300, 28.7255442829, 442756.124397, 20.5013240987
21350, 28.7130517965, 443795.442941, 20.5199246419
21400, 28.7008389413, 444834.761375, 20.538452778
21450, 28.6889141954, 445874.079701, 20.5569095076
21500, 28.6772861652, 446913.397923, 20.5752958438
